Intensity_Factor	Detuning_Factor	Time	Position	Velocity	Force
5	1	4.9e-06	0.00100226880356	200.888970002	5.12397452811e-20
5	1	5e-06	0.00102235947379	200.906702226	5.12344195257e-20
5	1	5.1e-06	0.00104245191705	200.924432608	5.12290949338e-20
5	1	5.2e-06	0.00106254613316	200.942161148	5.12237715342e-20
5	1	5.3e-06	0.00108264212195	200.959887846	5.12184493415e-20
5	1	5.4e-06	0.00110273988322	200.977612702	5.12131283114e-20
5	1	5.5e-06	0.00112283941679	200.995335716	5.12078085022e-20
5	1	5.6e-06	0.00114294072248	201.01305689	5.12024898698e-20
5	1	5.7e-06	0.0011630438001	201.030776224	5.1197172414e-20
5	1	5.8e-06	0.00118314864947	201.048493718	5.11918561637e-20
5	1	5.9e-06	0.00120325527041	201.066209372	5.11865410895e-20
5	1	6e-06	0.00122336366273	201.083923187	5.11812272056e-20
5	1	6.1e-06	0.00124347382624	201.101635163	5.11759144974e-20
5	1	6.2e-06	0.00126358576077	201.119345301	5.11706029936e-20
5	1	6.3e-06	0.00128369946613	201.137053601	5.11652926503e-20
5	1	6.4e-06	0.00130381494214	201.154760064	5.11599835256e-20
5	1	6.5e-06	0.00132393218861	201.172464689	5.11546755609e-20
5	1	6.6e-06	0.00134405120536	201.190167478	5.11493687997e-20
5	1	6.7e-06	0.0013641719922	201.207868431	5.11440632125e-20
5	1	6.8e-06	0.00138429454896	201.225567548	5.11387588138e-20
5	1	6.9e-06	0.00140441887544	201.243264829	5.11334555886e-20
5	1	7e-06	0.00142454497147	201.260960275	5.11281535514e-20
5	1	7.1e-06	0.00144467283686	201.278653887	5.11228527018e-20
5	1	7.2e-06	0.00146480247142	201.296345664	5.1117553025e-20
5	1	7.3e-06	0.00148493387498	201.314035608	5.11122545354e-20
5	1	7.4e-06	0.00150506704735	201.331723718	5.11069572182e-20
5	1	7.5e-06	0.00152520198835	201.349409995	5.11016611167e-20
5	1	7.6e-06	0.0015453386978	201.36709444	5.1096366158e-20
5	1	7.7e-06	0.0015654771755	201.384777052	5.10910724146e-20
5	1	7.8e-06	0.00158561742129	201.402457833	5.10857798279e-20
5	1	7.9e-06	0.00160575943496	201.420136782	5.10804884269e-20
5	1	8e-06	0.00162590321635	201.437813901	5.10751981822e-20
5	1	8.1e-06	0.00164604876527	201.455489188	5.10699091372e-20
5	1	8.2e-06	0.00166619608154	201.473162646	5.10646212772e-20
5	1	8.3e-06	0.00168634516497	201.490834274	5.10593346164e-20
5	1	8.4e-06	0.00170649601537	201.508504073	5.10540490817e-20
5	1	8.5e-06	0.00172664863258	201.526172043	5.1048764775e-20
5	1	8.6e-06	0.0017468030164	201.543838184	5.10434816084e-20
5	1	8.7e-06	0.00176695916664	201.561502497	5.10381996256e-20
5	1	8.8e-06	0.00178711708314	201.579164983	5.10329188407e-20
5	1	8.9e-06	0.00180727676571	201.596825641	5.10276392099e-20
5	1	9e-06	0.00182743821415	201.614484472	5.10223607621e-20
5	1	9.1e-06	0.0018476014283	201.632141477	5.10170834823e-20
5	1	9.2e-06	0.00186776640797	201.649796656	5.10118073996e-20
5	1	9.3e-06	0.00188793315297	201.667450009	5.100653247e-20
5	1	9.4e-06	0.00190810166312	201.685101537	5.10012587368e-20
5	1	9.5e-06	0.00192827193825	201.70275124	5.09959861708e-20
5	1	9.6e-06	0.00194844397816	201.720399119	5.09907147717e-20
5	1	9.7e-06	0.00196861778268	201.738045174	5.09854445393e-20
5	1	9.8e-06	0.00198879335162	201.755689405	5.09801754878e-20
5	1	9.9e-06	0.0020089706848	201.773331813	5.09749076025e-20
5	1	1e-05	0.00202914978204	201.790972398	5.09696408976e-20
5	1	1.01e-05	0.00204933064315	201.80861116	5.09643753584e-20
5	1	1.02e-05	0.00206951326796	201.826248101	5.09591109846e-20
5	1	1.03e-05	0.00208969765629	201.84388322	5.09538477906e-20
5	1	1.04e-05	0.00210988380794	201.861516518	5.0948585776e-20
5	1	1.05e-05	0.00213007172274	201.879147995	5.09433249261e-20
5	1	1.06e-05	0.0021502614005	201.896777652	5.09380652552e-20
5	1	1.07e-05	0.00217045284105	201.914405488	5.09328067339e-20
5	1	1.08e-05	0.0021906460442	201.932031505	5.09275493766e-20
5	1	1.09e-05	0.00221084100977	201.949655703	5.09222932121e-20
5	1	1.1e-05	0.00223103773758	201.967278083	5.09170381965e-20
5	1	1.11e-05	0.00225123622744	201.984898644	5.09117843732e-20
5	1	1.12e-05	0.00227143647918	202.002517386	5.09065316983e-20
5	1	1.13e-05	0.00229163849261	202.020134312	5.09012802007e-20
5	1	1.14e-05	0.00231184226756	202.03774942	5.08960298655e-20
5	1	1.15e-05	0.00233204780383	202.055362712	5.08907806926e-20
5	1	1.16e-05	0.00235225510125	202.072974187	5.08855326817e-20
5	1	1.17e-05	0.00237246415963	202.090583846	5.08802858615e-20
5	1	1.18e-05	0.0023926749788	202.10819169	5.08750402029e-20
5	1	1.19e-05	0.00241288755857	202.125797719	5.08697956765e-20
5	1	1.2e-05	0.00243310189876	202.143401932	5.08645523546e-20
5	1	1.21e-05	0.0024533179992	202.161004332	5.08593101645e-20
5	1	1.22e-05	0.00247353585969	202.178604918	5.08540691639e-20
5	1	1.23e-05	0.00249375548006	202.19620369	5.08488293092e-20
5	1	1.24e-05	0.00251397686012	202.213800649	5.08435906289e-20
5	1	1.25e-05	0.0025341999997	202.231395795	5.08383530939e-20
5	1	1.26e-05	0.00255442489862	202.248989129	5.08331167475e-20
5	1	1.27e-05	0.00257465155668	202.266580651	5.08278815314e-20
5	1	1.28e-05	0.00259487997372	202.284170362	5.08226475179e-20
5	1	1.29e-05	0.00261511014954	202.301758262	5.08174146342e-20
5	1	1.3e-05	0.00263534208398	202.31934435	5.08121829235e-20
5	1	1.31e-05	0.00265557577684	202.336928629	5.08069524002e-20
5	1	1.32e-05	0.00267581122795	202.354511098	5.08017229915e-20
5	1	1.33e-05	0.00269604843713	202.372091757	5.07964947551e-20
5	1	1.34e-05	0.00271628740419	202.389670607	5.07912677053e-20
5	1	1.35e-05	0.00273652812895	202.407247648	5.07860417838e-20
5	1	1.36e-05	0.00275677061124	202.424822881	5.07808170195e-20
5	1	1.37e-05	0.00277701485087	202.442396307	5.07755934266e-20
5	1	1.38e-05	0.00279726084766	202.459967924	5.07703709902e-20
5	1	1.39e-05	0.00281750860144	202.477537735	5.07651497248e-20
5	1	1.4e-05	0.00283775811201	202.495105739	5.07599296154e-20
5	1	1.41e-05	0.0028580093792	202.512671937	5.07547106475e-20
5	1	1.42e-05	0.00287826240284	202.530236329	5.07494928497e-20
5	1	1.43e-05	0.00289851718273	202.547798915	5.07442761929e-20
5	1	1.44e-05	0.0029187737187	202.565359696	5.07390607057e-20
5	1	1.45e-05	0.00293903201057	202.582918673	5.07338463734e-20
5	1	1.46e-05	0.00295929205815	202.600475845	5.07286331958e-20
5	1	1.47e-05	0.00297955386127	202.618031214	5.07234211582e-20
5	1	1.48e-05	0.00299981741975	202.635584778	5.07182103037e-20
5	1	1.49e-05	0.0030200827334	202.65313654	5.07130005743e-20
5	1	1.5e-05	0.00304034980205	202.670686499	5.0707792013e-20
5	1	1.51e-05	0.00306061862552	202.688234656	5.07025846196e-20
5	1	1.52e-05	0.00308088920362	202.705781011	5.06973783506e-20
5	1	1.53e-05	0.00310116153618	202.723325565	5.06921732345e-20
5	1	1.54e-05	0.00312143562301	202.740868317	5.06869693001e-20
5	1	1.55e-05	0.00314171146394	202.758409269	5.06817665038e-20
5	1	1.56e-05	0.00316198905878	202.775948421	5.06765648597e-20
5	1	1.57e-05	0.00318226840735	202.793485772	5.06713643676e-20
5	1	1.58e-05	0.00320254950949	202.811021324	5.06661650129e-20
5	1	1.59e-05	0.00322283236499	202.828555077	5.06609668386e-20
5	1	1.6e-05	0.0032431169737	202.846087031	5.06557697867e-20
5	1	1.61e-05	0.00326340333542	202.863617187	5.06505739003e-20
5	1	1.62e-05	0.00328369144997	202.881145546	5.06453791503e-20
5	1	1.63e-05	0.00330398131718	202.898672106	5.06401855652e-20
5	1	1.64e-05	0.00332427293687	202.91619687	5.06349931161e-20
5	1	1.65e-05	0.00334456630885	202.933719836	5.06298018315e-20
5	1	1.66e-05	0.00336486143295	202.951241007	5.06246116823e-20
5	1	1.67e-05	0.00338515830899	202.968760381	5.06194226827e-20
5	1	1.68e-05	0.00340545693679	202.98627796	5.06142348325e-20
5	1	1.69e-05	0.00342575731616	203.003793744	5.06090481313e-20
5	1	1.7e-05	0.00344605944693	203.021307734	5.06038625791e-20
5	1	1.71e-05	0.00346636332893	203.038819928	5.05986781467e-20
5	1	1.72e-05	0.00348666896196	203.056330329	5.05934948915e-20
5	1	1.73e-05	0.00350697634585	203.073838937	5.05883127844e-20
5	1	1.74e-05	0.00352728548043	203.091345751	5.05831318109e-20
5	1	1.75e-05	0.00354759636551	203.108850773	5.05779519706e-20
5	1	1.76e-05	0.00356790900091	203.126354002	5.05727732922e-20
5	1	1.77e-05	0.00358822338645	203.143855439	5.05675957466e-20
5	1	1.78e-05	0.00360853952196	203.161355085	5.05624193623e-20
5	1	1.79e-05	0.00362885740725	203.178852939	5.05572441103e-20
5	1	1.8e-05	0.00364917704215	203.196349003	5.05520699904e-20
5	1	1.81e-05	0.00366949842648	203.213843277	5.05468970312e-20
5	1	1.82e-05	0.00368982156006	203.23133576	5.05417252035e-20
5	1	1.83e-05	0.0037101464427	203.248826454	5.05365545216e-20
5	1	1.84e-05	0.00373047307424	203.266315359	5.05313849852e-20
5	1	1.85e-05	0.00375080145449	203.283802475	5.05262166084e-20
5	1	1.86e-05	0.00377113158327	203.301287802	5.05210493335e-20
5	1	1.87e-05	0.0037914634604	203.318771342	5.05158832322e-20
5	1	1.88e-05	0.00381179708571	203.336253094	5.05107182467e-20
5	1	1.89e-05	0.00383213245902	203.353733059	5.05055544199e-20
5	1	1.9e-05	0.00385246958014	203.371211237	5.05003917227e-20
5	1	1.91e-05	0.0038728084489	203.388687628	5.04952301694e-20
5	1	1.92e-05	0.00389314906513	203.406162234	5.04900697453e-20
5	1	1.93e-05	0.00391349142863	203.423635054	5.04849104645e-20
5	1	1.94e-05	0.00393383553924	203.441106088	5.04797523269e-20
5	1	1.95e-05	0.00395418139677	203.458575338	5.04745953178e-20
5	1	1.96e-05	0.00397452900105	203.476042803	5.04694394513e-20
5	1	1.97e-05	0.0039948783519	203.493508485	5.04642847416e-20
5	1	1.98e-05	0.00401522944914	203.510972383	5.04591311309e-20
5	1	1.99e-05	0.00403558229259	203.528434497	5.04539786765e-20
10	-1	0	2.00026514875e-05	200.026514875	7.66104796658e-20
10	-1	1e-07	4.00079541559e-05	200.053026684	7.66016180365e-20
10	-1	2e-07	6.00159076985e-05	200.079535426	7.65927583244e-20
10	-1	3e-07	8.00265118088e-05	200.106041102	7.65839005128e-20
10	-1	4e-07	0.00010003976618	200.132543714	7.65750445854e-20
10	-1	5e-07	0.000120055670506	200.159043261	7.65661905907e-20
10	-1	6e-07	0.000140074224481	200.185539744	7.6557338431e-20
10	-1	7e-07	0.000160095427797	200.212033164	7.65484882362e-20
10	-1	8e-07	0.000180119280149	200.238523522	7.65396399085e-20
10	-1	9e-07	0.000200145781231	200.265010818	7.65307934639e-20
10	-1	1e-06	0.000220174930736	200.291495053	7.65219489348e-20
10	-1	1.1e-06	0.000240206728359	200.317976228	7.65131063209e-20
10	-1	1.2e-06	0.000260241173794	200.344454343	7.65042655571e-20
10	-1	1.3e-06	0.000280278266733	200.370929398	7.64954267244e-20
10	-1	1.4e-06	0.000300318006873	200.397401395	7.64865897901e-20
10	-1	1.5e-06	0.000320360393906	200.423870335	7.64777547378e-20
10	-1	1.6e-06	0.000340405427528	200.450336217	7.64689215672e-20
10	-1	1.7e-06	0.000360453107432	200.476799043	7.64600903107e-20
10	-1	1.8e-06	0.000380503433314	200.503258813	7.64512609518e-20
10	-1	1.9e-06	0.000400556404866	200.529715527	7.64424334578e-20
10	-1	2e-06	0.000420612021785	200.556169188	7.64336078772e-20
10	-1	2.1e-06	0.000440670283765	200.582619794	7.64247841774e-20
10	-1	2.2e-06	0.000460731190499	200.609067347	7.64159623906e-20
10	-1	2.3e-06	0.000480794741684	200.635511847	7.64071424841e-20
10	-1	2.4e-06	0.000500860937014	200.661953296	7.63983244578e-20
10	-1	2.5e-06	0.000520929776183	200.688391693	7.63895083277e-20
10	-1	2.6e-06	0.000541001258887	200.71482704	7.63806941098e-20
10	-1	2.7e-06	0.000561075384821	200.741259337	7.63718817715e-20
10	-1	2.8e-06	0.000581152153679	200.767688584	7.63630712962e-20
10	-1	2.9e-06	0.000601231565157	200.794114783	7.63542627326e-20
10	-1	3e-06	0.000621313618951	200.820537934	7.63454560479e-20
10	-1	3.1e-06	0.000641398314754	200.846958037	7.63366512581e-20
10	-1	3.2e-06	0.000661485652264	200.873375094	7.63278483469e-20
10	-1	3.3e-06	0.000681575631174	200.899789105	7.63190473465e-20
10	-1	3.4e-06	0.000701668251181	200.92620007	7.6310248208e-20
10	-1	3.5e-06	0.000721763511981	200.952607991	7.63014509798e-20
10	-1	3.6e-06	0.000741861413267	200.979012868	7.6292655597e-20
10	-1	3.7e-06	0.000761961954737	201.005414701	7.62838621565e-20
10	-1	3.8e-06	0.000782065136087	201.031813491	7.62750705609e-20
10	-1	3.9e-06	0.000802170957011	201.05820924	7.62662808749e-20
10	-1	4e-06	0.000822279417205	201.084601946	7.62574930334e-20
10	-1	4.1e-06	0.000842390516366	201.110991612	7.6248707101e-20
10	-1	4.2e-06	0.00086250425419	201.137378238	7.62399230613e-20
10	-1	4.3e-06	0.000882620630373	201.163761825	7.62311408979e-20
10	-1	4.4e-06	0.00090273964461	201.190142372	7.62223606268e-20
10	-1	4.5e-06	0.000922861296598	201.216519882	7.62135822155e-20
10	-1	4.6e-06	0.000942985586033	201.242894353	7.6204805696e-20
10	-1	4.7e-06	0.000963112512612	201.269265788	7.6196031052e-20
10	-1	4.8e-06	0.000983242076031	201.295634187	7.61872582995e-20
10	-1	4.9e-06	0.00100337427599	201.32199955	7.61784874383e-20
10	-1	5e-06	0.00102350911217	201.348361878	7.61697184358e-20
10	-1	5.1e-06	0.00104364658429	201.374721172	7.61609513241e-20
10	-1	5.2e-06	0.00106378669203	201.401077432	7.61521860869e-20
10	-1	5.3e-06	0.0010839294351	201.427430659	7.61434227402e-20
10	-1	5.4e-06	0.00110407481319	201.453780854	7.61346612513e-20
10	-1	5.5e-06	0.00112422282599	201.480128017	7.61259016363e-20
10	-1	5.6e-06	0.0011443734732	201.506472149	7.61171439273e-20
10	-1	5.7e-06	0.00116452675453	201.53281325	7.61083880918e-20
10	-1	5.8e-06	0.00118468266966	201.559151322	7.60996341295e-20
10	-1	5.9e-06	0.0012048412183	201.585486365	7.60908820241e-20
10	-1	6e-06	0.00122500240013	201.61181838	7.60821318077e-20
10	-1	6.1e-06	0.00124516621487	201.638147366	7.60733834477e-20
10	-1	6.2e-06	0.0012653326622	201.664473325	7.60646369925e-20
10	-1	6.3e-06	0.00128550174183	201.690796258	7.60558924096e-20
10	-1	6.4e-06	0.00130567345345	201.717116165	7.60471496824e-20
10	-1	6.5e-06	0.00132584779675	201.743433047	7.60384088433e-20
10	-1	6.6e-06	0.00134602477144	201.769746905	7.60296698757e-20
10	-1	6.7e-06	0.00136620437721	201.796057738	7.60209327796e-20
10	-1	6.8e-06	0.00138638661377	201.822365548	7.60121975546e-20
10	-1	6.9e-06	0.0014065714808	201.848670336	7.60034642168e-20
10	-1	7e-06	0.00142675897801	201.874972101	7.59947327174e-20
10	-1	7.1e-06	0.0014469491051	201.901270845	7.59860031209e-20
10	-1	7.2e-06	0.00146714186175	201.927566569	7.59772753787e-20
10	-1	7.3e-06	0.00148733724768	201.953859272	7.59685495227e-20
10	-1	7.4e-06	0.00150753526258	201.980148957	7.59598255205e-20
10	-1	7.5e-06	0.00152773590614	202.006435622	7.59511034043e-20
10	-1	7.6e-06	0.00154793917807	202.032719269	7.59423831091e-20
10	-1	7.7e-06	0.00156814507806	202.058999899	7.59336647317e-20
10	-1	7.8e-06	0.00158835360581	202.085277512	7.59249482234e-20
10	-1	7.9e-06	0.00160856476102	202.111552109	7.59162335679e-20
10	-1	8e-06	0.00162877854339	202.137823691	7.59075207649e-20
10	-1	8.1e-06	0.00164899495261	202.164092258	7.58988098627e-20
10	-1	8.2e-06	0.00166921398839	202.19035781	7.58901008289e-20
10	-1	8.3e-06	0.00168943565043	202.216620349	7.58813936308e-20
10	-1	8.4e-06	0.00170965993842	202.242879875	7.58726883167e-20
10	-1	8.5e-06	0.00172988685206	202.269136389	7.58639848542e-20
10	-1	8.6e-06	0.00175011639104	202.295389891	7.58552832592e-20
10	-1	8.7e-06	0.00177034855508	202.321640382	7.58465835475e-20
10	-1	8.8e-06	0.00179058334387	202.347887863	7.58378857029e-20
10	-1	8.9e-06	0.0018108207571	202.374132334	7.58291896767e-20
10	-1	9e-06	0.00183106079448	202.400373796	7.58204955494e-20
10	-1	9.1e-06	0.00185130345571	202.42661225	7.58118032724e-20
10	-1	9.2e-06	0.00187154874048	202.452847695	7.58031128777e-20
10	-1	9.3e-06	0.00189179664849	202.479080134	7.57944243168e-20
10	-1	9.4e-06	0.00191204717945	202.505309567	7.57857376378e-20
10	-1	9.5e-06	0.00193230033305	202.531535993	7.57770528244e-20
10	-1	9.6e-06	0.00195255610899	202.557759415	7.57683698602e-20
10	-1	9.7e-06	0.00197281450697	202.583979831	7.57596887451e-20
10	-1	9.8e-06	0.00199307552669	202.610197244	7.57510095272e-20
10	-1	9.9e-06	0.00201333916786	202.636411654	7.5742332158e-20
10	-1	1e-05	0.00203360543017	202.662623061	7.5733656621e-20
10	-1	1.01e-05	0.00205387431331	202.688831466	7.57249829645e-20
10	-1	1.02e-05	0.002074145817	202.71503687	7.57163111559e-20
10	-1	1.03e-05	0.00209441994093	202.741239274	7.57076412113e-20
10	-1	1.04e-05	0.00211469668479	202.767438677	7.56989730982e-20
10	-1	1.05e-05	0.0021349760483	202.793635081	7.56903068647e-20
10	-1	1.06e-05	0.00215525803115	202.819828486	7.56816424783e-20
10	-1	1.07e-05	0.00217554263304	202.846018893	7.56729799873e-20
10	-1	1.08e-05	0.00219582985367	202.872206302	7.56643193108e-20
10	-1	1.09e-05	0.00221611969274	202.898390715	7.56556604969e-20
10	-1	1.1e-05	0.00223641214996	202.924572131	7.56470035455e-20
10	-1	1.11e-05	0.00225670722501	202.950750552	7.56383484402e-20
10	-1	1.12e-05	0.00227700491761	202.976925978	7.56296951969e-20
10	-1	1.13e-05	0.00229730522745	203.00309841	7.56210437994e-20
10	-1	1.14e-05	0.00231760815423	203.029267849	7.56123942634e-20
10	-1	1.15e-05	0.00233791369766	203.055434294	7.56037465727e-20
10	-1	1.16e-05	0.00235822185744	203.081597747	7.55951007593e-20
10	-1	1.17e-05	0.00237853263326	203.107758208	7.55864567747e-20
10	-1	1.18e-05	0.00239884602483	203.133915678	7.55778146348e-20
10	-1	1.19e-05	0.00241916203184	203.160070158	7.55691743554e-20
10	-1	1.2e-05	0.00243948065401	203.186221648	7.55605359363e-20
10	-1	1.21e-05	0.00245980189102	203.212370149	7.55518993613e-20
10	-1	1.22e-05	0.00248012574259	203.238515662	7.5543264614e-20
10	-1	1.23e-05	0.00250045220841	203.264658186	7.55346317425e-20
10	-1	1.24e-05	0.00252078128818	203.290797724	7.55260006983e-20
10	-1	1.25e-05	0.00254111298161	203.316934275	7.55173715134e-20
10	-1	1.26e-05	0.00256144728839	203.34306784	7.55087441876e-20
10	-1	1.27e-05	0.00258178420823	203.369198419	7.55001187045e-20
10	-1	1.28e-05	0.00260212374083	203.395326015	7.5491495064e-20
10	-1	1.29e-05	0.0026224658859	203.421450626	7.54828732819e-20
10	-1	1.3e-05	0.00264281064312	203.447572253	7.54742533259e-20
10	-1	1.31e-05	0.00266315801221	203.473690898	7.54656352279e-20
10	-1	1.32e-05	0.00268350799287	203.499806561	7.54570189717e-20
10	-1	1.33e-05	0.00270386058479	203.525919243	7.5448404573e-20
10	-1	1.34e-05	0.00272421578769	203.552028943	7.54397919995e-20
10	-1	1.35e-05	0.00274457360125	203.578135664	7.54311812671e-20
10	-1	1.36e-05	0.00276493402519	203.604239405	7.54225724078e-20
10	-1	1.37e-05	0.00278529705921	203.630340167	7.5413965373e-20
10	-1	1.38e-05	0.00280566270301	203.65643795	7.54053601947e-20
10	-1	1.39e-05	0.00282603095628	203.682532757	7.53967568246e-20
10	-1	1.4e-05	0.00284640181874	203.708624586	7.53881553266e-20
10	-1	1.41e-05	0.00286677529008	203.734713439	7.53795556845e-20
10	-1	1.42e-05	0.00288715137002	203.760799316	7.53709578339e-20
10	-1	1.43e-05	0.00290753005824	203.786882218	7.53623618708e-20
10	-1	1.44e-05	0.00292791135445	203.812962146	7.53537677308e-20
10	-1	1.45e-05	0.00294829525836	203.839039099	7.53451754298e-20
10	-1	1.46e-05	0.00296868176967	203.86511308	7.53365849836e-20
10	-1	1.47e-05	0.00298907088808	203.891184088	7.53279963599e-20
10	-1	1.48e-05	0.00300946261329	203.917252125	7.53194095745e-20
10	-1	1.49e-05	0.00302985694501	203.94331719	7.53108246273e-20
10	-1	1.5e-05	0.00305025388294	203.969379284	7.5302241518e-20
10	-1	1.51e-05	0.00307065342678	203.995438409	7.52936602624e-20
10	-1	1.52e-05	0.00309105557624	204.021494564	7.52850808122e-20
10	-1	1.53e-05	0.00311146033101	204.04754775	7.52765032314e-20
10	-1	1.54e-05	0.00313186769081	204.073597968	7.52679274716e-20
10	-1	1.55e-05	0.00315227765533	204.099645219	7.52593535486e-20
10	-1	1.56e-05	0.00317269022428	204.125689504	7.52507814783e-20
10	-1	1.57e-05	0.00319310539736	204.151730821	7.52422112123e-20
10	-1	1.58e-05	0.00321352317428	204.177769174	7.52336427986e-20
10	-1	1.59e-05	0.00323394355474	204.203804561	7.52250762049e-20
10	-1	1.6e-05	0.00325436653843	204.229836985	7.5216511463e-20
10	-1	1.61e-05	0.00327479212508	204.255866444	7.52079485566e-20
10	-1	1.62e-05	0.00329522031437	204.281892941	7.51993874856e-20
10	-1	1.63e-05	0.00331565110602	204.307916475	7.51908282337e-20
10	-1	1.64e-05	0.00333608449972	204.333937048	7.51822708007e-20
10	-1	1.65e-05	0.00335652049519	204.359954659	7.51737152184e-20
10	-1	1.66e-05	0.00337695909212	204.385969311	7.51651614706e-20
10	-1	1.67e-05	0.00339740029022	204.411981002	7.51566095571e-20
10	-1	1.68e-05	0.0034178440892	204.437989734	7.51480594457e-20
10	-1	1.69e-05	0.00343829048875	204.463995507	7.51395112001e-20
10	-1	1.7e-05	0.00345873948858	204.489998323	7.51309647402e-20
10	-1	1.71e-05	0.0034791910884	204.515998181	7.51224201617e-20
10	-1	1.72e-05	0.0034996452879	204.541995083	7.51138773683e-20
10	-1	1.73e-05	0.00352010208681	204.567989028	7.510533644e-20
10	-1	1.74e-05	0.00354056148481	204.593980019	7.50967973125e-20
10	-1	1.75e-05	0.00356102348162	204.619968054	7.50882600175e-20
10	-1	1.76e-05	0.00358148807693	204.645953135	7.50797245549e-20
10	-1	1.77e-05	0.00360195527045	204.671935263	7.50711909244e-20
10	-1	1.78e-05	0.0036224250619	204.697914438	7.50626591099e-20
10	-1	1.79e-05	0.00364289745096	204.723890661	7.5054129111e-20
10	-1	1.8e-05	0.00366337243736	204.749863932	7.50456009597e-20
10	-1	1.81e-05	0.00368385002078	204.775834253	7.50370746076e-20
10	-1	1.82e-05	0.00370433020095	204.801801622	7.50285501186e-20
10	-1	1.83e-05	0.00372481297755	204.827766043	7.50200274125e-20
10	-1	1.84e-05	0.0037452983503	204.853727514	7.50115065529e-20
10	-1	1.85e-05	0.0037657863189	204.879686036	7.50029875078e-20
10	-1	1.86e-05	0.00378627688307	204.905641611	7.49944702929e-20
10	-1	1.87e-05	0.00380677004249	204.931594239	7.4985954892e-20
10	-1	1.88e-05	0.00382726579688	204.95754392	7.49774413369e-20
10	-1	1.89e-05	0.00384776414595	204.983490655	7.49689295793e-20
10	-1	1.9e-05	0.00386826508939	205.009434445	7.49604196351e-20
10	-1	1.91e-05	0.00388876862692	205.03537529	7.4951911552e-20
10	-1	1.92e-05	0.00390927475824	205.061313192	7.49434052498e-20
10	-1	1.93e-05	0.00392978348306	205.08724815	7.49349007923e-20
10	-1	1.94e-05	0.00395029480107	205.113180165	7.49263981314e-20
10	-1	1.95e-05	0.003970808712	205.139109238	7.49178972987e-20
10	-1	1.96e-05	0.00399132521553	205.165035369	7.4909398294e-20
10	-1	1.97e-05	0.00401184431139	205.19095856	7.49009010852e-20
10	-1	1.98e-05	0.00403236599927	205.21687881	7.4892405704e-20
10	-1	1.99e-05	0.00405289027888	205.242796121	7.48839121502e-20
10	-0.5	0	2.00026514875e-05	200.026514875	7.66104796658e-20
10	-0.5	1e-07	4.00079541559e-05	200.053026684	7.66016180365e-20
10	-0.5	2e-07	6.00159076985e-05	200.079535426	7.65927583244e-20
10	-0.5	3e-07	8.00265118088e-05	200.106041102	7.65839005128e-20
10	-0.5	4e-07	0.00010003976618	200.132543714	7.65750445854e-20
10	-0.5	5e-07	0.000120055670506	200.159043261	7.65661905907e-20
10	-0.5	6e-07	0.000140074224481	200.185539744	7.6557338431e-20
10	-0.5	7e-07	0.000160095427797	200.212033164	7.65484882362e-20
10	-0.5	8e-07	0.000180119280149	200.238523522	7.65396399085e-20
10	-0.5	9e-07	0.000200145781231	200.265010818	7.65307934639e-20
10	-0.5	1e-06	0.000220174930736	200.291495053	7.65219489348e-20
10	-0.5	1.1e-06	0.000240206728359	200.317976228	7.65131063209e-20
10	-0.5	1.2e-06	0.000260241173794	200.344454343	7.65042655571e-20
10	-0.5	1.3e-06	0.000280278266733	200.370929398	7.64954267244e-20
10	-0.5	1.4e-06	0.000300318006873	200.397401395	7.64865897901e-20
10	-0.5	1.5e-06	0.000320360393906	200.423870335	7.64777547378e-20
10	-0.5	1.6e-06	0.000340405427528	200.450336217	7.64689215672e-20
10	-0.5	1.7e-06	0.000360453107432	200.476799043	7.64600903107e-20
10	-0.5	1.8e-06	0.000380503433314	200.503258813	7.64512609518e-20
10	-0.5	1.9e-06	0.000400556404866	200.529715527	7.64424334578e-20
10	-0.5	2e-06	0.000420612021785	200.556169188	7.64336078772e-20
10	-0.5	2.1e-06	0.000440670283765	200.582619794	7.64247841774e-20
10	-0.5	2.2e-06	0.000460731190499	200.609067347	7.64159623906e-20
10	-0.5	2.3e-06	0.000480794741684	200.635511847	7.64071424841e-20
10	-0.5	2.4e-06	0.000500860937014	200.661953296	7.63983244578e-20
10	-0.5	2.5e-06	0.000520929776183	200.688391693	7.63895083277e-20
10	-0.5	2.6e-06	0.000541001258887	200.71482704	7.63806941098e-20
10	-0.5	2.7e-06	0.000561075384821	200.741259337	7.63718817715e-20
10	-0.5	2.8e-06	0.000581152153679	200.767688584	7.63630712962e-20
10	-0.5	2.9e-06	0.000601231565157	200.794114783	7.63542627326e-20
10	-0.5	3e-06	0.000621313618951	200.820537934	7.63454560479e-20
10	-0.5	3.1e-06	0.000641398314754	200.846958037	7.63366512581e-20
10	-0.5	3.2e-06	0.000661485652264	200.873375094	7.63278483469e-20
10	-0.5	3.3e-06	0.000681575631174	200.899789105	7.63190473465e-20
10	-0.5	3.4e-06	0.000701668251181	200.92620007	7.6310248208e-20
10	-0.5	3.5e-06	0.000721763511981	200.952607991	7.63014509798e-20
10	-0.5	3.6e-06	0.000741861413267	200.979012868	7.6292655597e-20
10	-0.5	3.7e-06	0.000761961954737	201.005414701	7.62838621565e-20
10	-0.5	3.8e-06	0.000782065136087	201.031813491	7.62750705609e-20
10	-0.5	3.9e-06	0.000802170957011	201.05820924	7.62662808749e-20
